34,M4,64.8,0.5037,0.002673,-1.148,3.006,-5.192,0.7613,0.001178,-1.982,3.213,-8.659,0.5437,3.334,2.079e-05,0.01032,8.591,-0.05565,0.03687
34,M1,226.1,0.0899,0.0004647,-0.1004,-0.1067,0.2104,0.3011,0.0007318,-0.09796,-2.492,3.894,1.582,0.8989,1.317e-06,0.02767,10.5,-0.1235,0.07212
34,L3,1438.0,0.02898,0.0001944,-0.03366,0.05824,-0.1056,0.1862,0.0001052,-0.2082,-0.634,0.7373,0.9515,0.3313,1.094e-06,0.05038,7.091,-0.1375,0.08068
34,M3,163.6,0.1938,0.0006877,-0.302,0.2676,-0.3407,0.4763,-0.0004357,-0.5909,-1.869,6.028,1.135,0.989,4.146e-06,0.024,10.51,-0.1045,0.06684
34,M2,169.7,0.1306,0.0004663,-0.2001,0.1717,-0.2164,0.3923,-0.000408,-0.4858,-1.575,5.123,1.16,0.9855,1.897e-06,0.0258,10.69,-0.12,0.07142
34,L2,1481.0,0.01982,0.0001349,-0.02306,0.04,-0.07257,0.1539,9.633e-05,-0.1724,-0.5233,0.5986,0.9493,0.3433,5.295e-07,0.05959,7.096,-0.2261,0.1125
35,K,13440.0,0.00195,4.51e-05,-0.002182,0.001954,-0.001703,0.04532,0.0004125,-0.023,-0.1843,-0.6235,0.5433,0.5505,4.137e-08,0.5019,6.09,-1.665,0.8226
35,L1,1769.0,0.01456,8.95e-05,-0.01616,0.01088,-0.004044,0.1153,0.0005274,0.005697,-0.915,0.29,0.9794,0.6084,2.797e-07,0.06348,7.808,-0.2102,0.08171
35,M5,78.35,0.5258,0.002956,-1.117,2.205,-2.263,0.7877,0.001027,-2.015,2.959,-6.8,0.5479,3.037,2.752e-05,0.01105,8.441,-0.05202,0.03836
35,M4,79.52,0.4231,0.002402,-0.8928,1.734,-1.739,0.709,0.0008541,-1.822,2.754,-6.743,0.5433,3.025,1.811e-05,0.0112,8.435,-0.05837,0.03894
35,M1,251.5,0.08216,0.0004171,-0.0915,-0.07197,0.05995,0.2868,0.0007244,-0.08418,-2.361,3.297,1.563,0.8645,1.213e-06,0.02906,10.41,-0.1293,0.07372
35,L3,1554.0,0.02678,0.0001826,-0.03083,0.05364,-0.09675,0.1788,0.0001097,-0.1976,-0.626,0.7165,0.9475,0.3354,9.975e-07,0.05191,7.07,-0.1408,0.07734
35,M3,184.7,0.1749,0.0006474,-0.2666,0.203,-0.2721,0.4507,-0.0003492,-0.5338,-1.883,5.719,1.09,0.9644,3.945e-06,0.02413,10.2,-0.1029,0.06545
35,M2,191.8,0.1177,0.0004317,-0.1772,0.1404,-0.2148,0.3706,-0.0003264,-0.436,-1.6,4.975,1.118,0.9599,1.797e-06,0.026,10.38,-0.1187,0.07002
35,L2,1602.0,0.01829,0.0001265,-0.02112,0.03695,-0.0669,0.1477,0.0001022,-0.1632,-0.5175,0.5902,0.9459,0.348,4.824e-07,0.06375,7.073,-0.2422,0.1181
36,K,14280.0,0.001828,4.444e-05,-0.002037,0.001834,-0.001616,0.0439,0.0004185,-0.02252,-0.1765,-0.6235,0.5051,0.5717,3.865e-08,0.5468,6.069,-1.803,0.9116
36,L1,1902.0,0.01352,8.566e-05,-0.0149,0.01,-0.003466,0.111,0.0005209,0.006303,-0.8853,0.2377,0.9715,0.614,2.59e-07,0.06618,7.753,-0.2184,0.0818
36,M5,93.93,0.4492,0.002697,-0.8882,1.263,-0.1748,0.7365,0.0008148,-1.851,2.476,-4.966,0.5429,2.777,2.428e-05,0.01178,8.299,-0.05089,0.03953
36,M4,95.33,0.3619,0.002166,-0.7123,0.9972,-0.1111,0.661,0.0007328,-1.658,2.207,-4.446,0.5429,2.764,1.598e-05,0.0119,8.294,-0.05768,0.03989
36,M1,278.3,0.07527,0.0003823,-0.08307,-0.04742,-0.04301,0.2731,0.0007416,-0.06728,-2.272,3.009,1.54,0.8381,1.12e-06,0.03059,10.33,-0.1349,0.07582
36,L3,1673.0,0.02479,0.0001729,-0.02823,0.04879,-0.08627,0.1718,0.0001247,-0.186,-0.6282,0.7541,0.9409,0.3379,9.132e-07,0.0558,7.047,-0.1503,0.08221
36,M3,206.9,0.1594,0.000587,-0.2415,0.1977,-0.3718,0.427,-0.0002352,-0.4795,-1.914,5.699,1.056,0.9271,3.753e-06,0.02411,9.924,-0.0988,0.06321
36,M2,215.2,0.107,0.0003939,-0.1597,0.1315,-0.2605,0.3513,-0.0002528,-0.3946,-1.599,4.777,1.084,0.9336,1.703e-06,0.02619,10.11,-0.1174,0.0685
36,L2,1729.0,0.01689,0.0001204,-0.01924,0.0329,-0.0572,0.1418,0.0001104,-0.154,-0.5171,0.618,0.9358,0.3588,4.411e-07,0.06868,7.049,-0.259,0.1258
37,K,15160.0,0.001716,4.378e-05,-0.001909,0.001789,-0.001758,0.04254,0.0004247,-0.02202,-0.1693,-0.6235,0.4658,0.592,3.613e-08,0.5759,6.049,-1.898,0.9564
37,L1,2048.0,0.01253,8.237e-05,-0.01363,0.008937,-0.001634,0.1066,0.0005227,0.008839,-0.866,0.2122,0.9632,0.6218,2.392e-07,0.06918,7.707,-0.2281,0.08223
37,M5,117.5,0.3743,0.002558,-0.645,0.4606,1.029,0.684,0.0005613,-1.626,1.678,-3.295,0.5459,2.286,2.149e-05,0.01226,8.148,-0.04963,0.03947
37,M4,119.2,0.3011,0.002077,-0.5157,0.347,0.873,0.6146,0.000483,-1.463,1.537,-3.192,0.5437,2.279,1.414e-05,0.01246,8.143,-0.05845,0.04031
37,M1,313.3,0.06812,0.0003452,-0.07287,-0.02056,-0.107,0.2585,0.000752,-0.04811,-2.131,2.086,1.519,0.7912,1.014e-06,0.03293,10.32,-0.1425,0.0799
37,L3,1805.0,0.02292,0.0001632,-0.02568,0.04292,-0.06869,0.1649,0.0001393,-0.1739,-0.6357,0.8028,0.9387,0.3391,8.324e-07,0.06037,7.038,-0.1619,0.08783
37,M3,237.3,0.1439,0.0004928,-0.2147,0.2332,-0.5852,0.4008,-0.0001128,-0.4058,-1.959,4.919,1.026,0.8739,3.51e-06,0.02447,9.711,-0.097,0.06199
37,M2,246.8,0.0965,0.000327,-0.1423,0.1569,-0.4018,0.3289,-0.0001241,-0.3296,-1.658,4.289,1.056,0.8738,1.588e-06,0.02669,9.892,-0.1178,0.06757
37,L2,1867.0,0.0156,0.0001133,-0.01751,0.0293,-0.047,0.136,0.0001223,-0.1438,-0.5236,0.664,0.9349,0.3655,4.017e-07,0.07611,7.041,-0.2871,0.1408
38,K,16070.0,0.001613,4.32e-05,-0.001787,0.001683,-0.00167,0.04132,0.0004289,-0.02194,-0.1605,-0.6327,0.4256,0.613,3.383e-08,0.6171,6.036,-2.035,1.038
38,L1,2200.0,0.01164,7.838e-05,-0.01267,0.009477,-0.007266,0.1025,0.000522,0.009975,-0.842,0.1424,0.9582,0.6274,2.212e-07,0.07035,7.65,-0.2288,0.07614
38,M5,142.9,0.3231,0.002153,-0.5351,0.4765,-0.7167,0.6384,0.0003831,-1.452,1.15,-2.995,0.5964,1.893,1.919e-05,0.01266,7.982,-0.04638,0.03913
38,M4,144.9,0.2602,0.001738,-0.4297,0.3807,-0.5883,0.5733,0.0003308,-1.305,1.045,-2.779,0.5945,1.892,1.263e-05,0.01293,7.98,-0.05856,0.04035
38,M1,350.4,0.062,0.0003037,-0.06608,0.01509,-0.2309,0.2403,0.0009331,0.004549,-2.24,2.816,1.512,0.7527,9.196e-07,0.03474,10.3,-0.148,0.08147
38,L3,1942.0,0.02124,0.0001519,-0.02376,0.04218,-0.07593,0.1584,0.0001439,-0.1642,-0.6321,0.7586,0.9395,0.3499,7.53e-07,0.06547,7.056,-0.1795,0.09398
38,M3,269.5,0.1305,0.0003946,-0.1933,0.2703,-0.8135,0.3773,-2.887e-05,-0.3467,-1.968,4.111,1.018,0.8385,3.212e-06,0.02588,9.609,-0.1025,0.0641
38,M2,280.4,0.08746,0.0002605,-0.1284,0.1836,-0.5594,0.3093,-4.666e-05,-0.2802,-1.667,3.671,1.047,0.8387,1.453e-06,0.02817,9.78,-0.1225,0.06948
38,L2,2012.0,0.01442,0.0001058,-0.01615,0.02831,-0.04994,0.1305,0.0001286,-0.1357,-0.5201,0.6267,0.9338,0.3732,3.632e-07,0.08282,7.057,-0.3148,0.1515
39,K,17000.0,0.00152,4.259e-05,-0.001684,0.001658,-0.001809,0.04012,0.0004346,-0.02159,-0.1538,-0.6322,0.3882,0.6326,3.174e-08,0.6608,6.018,-2.175,1.125
39,L1,2355.0,0.01084,7.576e-05,-0.01168,0.008311,-0.005153,0.09884,0.0005189,0.01071,-0.8182,0.09515,0.9472,0.6313,2.055e-07,0.0706,7.6,-0.2296,0.06757
39,M5,166.4,0.2877,0.001808,-0.4708,0.594,-1.689,0.6029,0.0002543,-1.341,0.9261,-2.678,0.6236,1.696,1.731e-05,0.01318,7.858,-0.04572,0.03943
39,M4,168.7,0.2317,0.001459,-0.3782,0.4769,-1.368,0.5412,0.0002236,-1.204,0.8377,-2.459,0.6208,1.695,1.139e-05,0.01347,7.855,-0.05737,0.0406
39,M1,385.9,0.05686,0.0002829,-0.05953,0.02413,-0.2419,0.2334,0.0007789,-0.0189,-1.935,1.147,1.492,0.7282,8.461e-07,0.03648,10.26,-0.1537,0.08325
39,L3,2081.0,0.01973,0.0001452,-0.02175,0.0374,-0.0646,0.1524,0.0001577,-0.1543,-0.6356,0.7892,0.9316,0.356,6.899e-07,0.06916,7.054,-0.1914,0.09585
39,M3,299.9,0.1197,0.0003383,-0.1766,0.2786,-0.8586,0.3581,5.416e-05,-0.3041,-1.973,3.979,1.009,0.8151,2.995e-06,0.02693,9.476,-0.105,0.06528
39,M2,312.3,0.08001,0.0002267,-0.1166,0.1839,-0.5719,0.2937,4.239e-06,-0.2482,-1.651,3.474,1.036,0.8222,1.352e-06,0.02939,9.645,-0.1264,0.07097
39,L2,2160.0,0.01338,0.0001009,-0.01479,0.02545,-0.04384,0.1255,0.0001394,-0.1276,-0.5218,0.6524,0.9258,0.3812,3.325e-07,0.09018,7.054,-0.3432,0.1649
40,K,17960.0,0.001434,4.204e-05,-0.001586,0.001606,-0.001847,0.039,0.0004397,-0.0214,-0.1466,-0.634,0.3479,0.6529,2.983e-08,0.6966,6.004,-2.294,1.187
40,L1,2515.0,0.01013,7.32e-05,-0.01085,0.007761,-0.005119,0.09537,0.0005184,0.0119,-0.7993,0.08132,0.9371,0.6414,1.915e-07,0.0744,7.553,-0.2414,0.07023
40,M5,190.3,0.2588,0.001546,-0.42,0.6652,-2.208,0.572,0.0001655,-1.25,0.7782,-2.51,0.6457,1.548,1.573e-05,0.01378,7.747,-0.04587,0.04011
40,M4,193.0,0.2084,0.001246,-0.3374,0.534,-1.777,0.5134,0.0001458,-1.122,0.7007,-2.279,0.6443,1.548,1.034e-05,0.01407,7.744,-0.05802,0.04128
40,M1,422.1,0.05243,0.0002638,-0.05399,0.02633,-0.2207,0.2234,0.000779,-0.01028,-1.86,0.9782,1.475,0.7093,7.828e-07,0.03813,10.21,-0.1587,0.08461
40,L3,2225.0,0.01841,0.0001384,-0.02012,0.03462,-0.05976,0.147,0.0001674,-0.146,-0.6338,0.8049,0.9247,0.3636,6.347e-07,0.07328,7.049,-0.2034,0.09897
40,M3,330.8,0.1104,0.0002976,-0.1619,0.2729,-0.8293,0.3417,0.0001054,-0.2732,-1.945,3.8,0.9942,0.7975,2.799e-06,0.02758,9.354,-0.1047,0.06444
40,M2,345.0,0.07358,0.0002,-0.1065,0.1762,-0.5356,0.2799,5.166e-05,-0.2222,-1.628,3.333,1.023,0.7993,1.26e-06,0.03024,9.524,-0.1306,0.07092
40,L2,2312.0,0.01246,9.622e-05,-0.01366,0.02345,-0.04023,0.121,0.0001468,-0.121,-0.5178,0.6533,0.9185,0.3926,3.057e-07,0.09773,7.049,-0.3738,0.1786
41,K,18950.0,0.001353,4.158e-05,-0.00149,0.001481,-0.001583,0.03796,0.0004439,-0.02138,-0.1389,-0.6437,0.3071,0.6713,2.808e-08,0.7501,5.992,-2.464,1.302
41,L1,2680.0,0.00949,7.077e-05,-0.0101,0.007282,-0.005101,0.09227,0.0005124,0.01183,-0.7743,0.0264,0.9262,0.6497,1.788e-07,0.07541,7.505,-0.2414,0.06325
41,M5,215.0,0.2347,0.001334,-0.3788,0.7021,-2.435,0.5445,0.0001054,-1.172,0.6532,-2.228,0.6668,1.433,1.437e-05,0.0144,7.644,-0.04594,0.0409
41,M4,218.1,0.1888,0.001079,-0.3038,0.5604,-1.947,0.4886,9.212e-05,-1.051,0.5908,-2.039,0.6669,1.423,9.445e-06,0.0128,7.63,-0.02989,0.03188
41,M1,459.3,0.04851,0.0002481,-0.0491,0.02504,-0.1883,0.214,0.0007894,-0.001281,-1.803,0.9161,1.458,0.6931,7.271e-07,0.03978,10.15,-0.164,0.08602
41,L3,2372.0,0.01722,0.000132,-0.01871,0.03252,-0.05689,0.1421,0.000173,-0.1395,-0.6234,0.77,0.9177,0.3718,5.86e-07,0.0785,7.044,-0.2205,0.1055
41,M3,362.5,0.1018,0.0002796,-0.1467,0.2408,-0.6966,0.3273,0.0001341,-0.25,-1.898,3.589,0.9794,0.7856,2.622e-06,0.02785,9.242,-0.09898,0.06165
41,M2,378.6,0.0678,0.0001846,-0.09697,0.1624,-0.4778,0.2676,8.298e-05,-0.2015,-1.595,3.203,1.007,0.7894,1.176e-06,0.03125,9.414,-0.1321,0.07118
41,L2,2470.0,0.01164,9.175e-05,-0.01269,0.02209,-0.0386,0.1167,0.000155,-0.1149,-0.5124,0.6429,0.9106,0.4024,2.82e-07,0.1071,7.043,-0.4094,0.1974
42,K,19970.0,0.001281,4.105e-05,-0.00141,0.00145,-0.001642,0.03698,0.0004482,-0.02136,-0.1318,-0.6466,0.2692,0.6939,2.647e-08,0.7942,5.981,-2.59,1.369
42,L1,2850.0,0.008904,6.863e-05,-0.009421,0.006801,-0.004885,0.08922,0.0005126,0.01284,-0.7575,0.02399,0.9134,0.6575,1.673e-07,0.07731,7.461,-0.2476,0.05958
42,M5,240.5,0.2141,0.001172,-0.3436,0.7096,-2.479,0.52,5.929e-05,-1.105,0.5639,-2.052,0.682,1.338,1.32e-05,0.01497,7.547,-0.04456,0.04142
42,M4,244.0,0.172,0.0009526,-0.2747,0.5591,-1.954,0.4665,5.156e-05,-0.9913,0.5112,-1.882,0.6773,1.337,8.669e-06,0.01543,7.546,-0.06078,0.04337
42,M1,497.8,0.0451,0.0002315,-0.04528,0.02797,-0.1763,0.2057,0.0007867,0.004324,-1.74,0.8433,1.445,0.6807,6.776e-07,0.04148,10.1,-0.1696,0.0876
42,L3,2525.0,0.01614,0.0001267,-0.01737,0.0299,-0.05148,0.1372,0.0001855,-0.1317,-0.6249,0.8141,0.9085,0.3815,5.427e-07,0.08256,7.039,-0.2347,0.108
42,M3,395.1,0.09427,0.0002633,-0.134,0.2192,-0.6095,0.314,0.0001653,-0.2284,-1.866,3.53,0.9633,0.7815,2.46e-06,0.02956,9.144,-0.1078,0.0657
42,M2,413.3,0.06262,0.000175,-0.08814,0.1455,-0.4106,0.2562,0.0001165,-0.1821,-1.575,3.21,0.9925,0.7842,1.1e-06,0.03275,9.316,-0.1388,0.07359
42,L2,2633.0,0.01089,8.792e-05,-0.01179,0.02055,-0.03593,0.1128,0.0001619,-0.1094,-0.5063,0.6373,0.9015,0.4141,2.608e-07,0.116,7.036,-0.4429,0.2144
43,K,21010.0,0.001216,4.047e-05,-0.001349,0.001522,-0.002044,0.03607,0.0004516,-0.02149,-0.1243,-0.6529,0.2331,0.7082,2.5e-08,0.8342,5.969,-2.743,1.462
43,L1,3022.0,0.008388,6.649e-05,-0.008848,0.006499,-0.004999,0.08653,0.0005084,0.01283,-0.7366,0.006098,0.9018,0.6661,1.572e-07,0.07854,7.415,-0.2508,0.05382
43,M5,262.9,0.1981,0.00103,-0.3218,0.7417,-2.652,0.4999,2.169e-05,-1.064,0.5639,-1.953,0.6928,1.312,1.219e-05,0.01563,7.465,-0.04468,0.04221
43,M4,266.9,0.1592,0.0008328,-0.2578,0.5913,-2.115,0.4483,2.015e-05,-0.9535,0.5035,-1.747,0.69,1.314,7.999e-06,0.01629,7.463,-0.06232,0.04505
43,M1,533.4,0.04222,0.0002224,-0.0419,0.02401,-0.1518,0.199,0.000768,0.005673,-1.688,0.9226,1.426,0.6814,6.396e-07,0.04324,10.01,-0.1759,0.09012
43,L3,2677.0,0.01519,0.0001221,-0.01626,0.02801,-0.04805,0.1331,0.0001878,-0.1273,-0.6094,0.7746,0.8965,0.3926,5.063e-07,0.08778,7.024,-0.2538,0.1147
43,M3,424.8,0.0883,0.0002499,-0.1253,0.2047,-0.5572,0.3032,0.0001874,-0.2166,-1.824,3.648,0.9481,0.783,2.342e-06,0.03039,9.016,-0.1095,0.06647
43,M2,445.2,0.05853,0.0001635,-0.0824,0.1375,-0.3816,0.2471,0.0001322,-0.1724,-1.537,3.27,0.9799,0.7842,1.042e-06,0.03379,9.194,-0.142,0.07456
43,L2,2798.0,0.01023,8.453e-05,-0.01103,0.01927,-0.03361,0.1092,0.0001676,-0.1049,-0.4977,0.6342,0.8906,0.4282,2.43e-07,0.1257,7.018,-0.4785,0.2339
44,K,22090.0,0.001153,4.002e-05,-0.00128,0.001482,-0.002048,0.0348,0.0004699,-0.01847,-0.1368,-0.5364,0.1942,0.7245,2.362e-08,0.8868,5.958,-2.916,1.578
44,L1,3204.0,0.007898,6.464e-05,-0.00829,0.006117,-0.004844,0.08386,0.000507,0.01331,-0.7191,-0.006634,0.8878,0.6729,1.476e-07,0.0739,7.37,-0.2336,0.02951
44,M5,289.9,0.1822,0.0009331,-0.2935,0.7104,-2.5,0.4801,-2.175e-05,-1.013,0.5146,-1.902,0.6996,1.246,1.128e-05,0.01647,7.38,-0.04693,0.04397
44,M4,294.4,0.1463,0.0007553,-0.2349,0.5646,-1.986,0.4302,-1.378e-05,-0.9074,0.4586,-1.689,0.696,1.245,7.401e-06,0.01701,7.38,-0.06549,0.04616
44,M1,574.1,0.03939,0.000212,-0.0385,0.0208,-0.1209,0.1917,0.0007706,0.01103,-1.643,0.9322,1.411,0.6752,5.989e-07,0.04612,9.961,-0.1872,0.09656
44,L3,2839.0,0.01429,0.0001175,-0.01521,0.02626,-0.04518,0.1291,0.000194,-0.1221,-0.5991,0.748,0.8874,0.4025,4.713e-07,0.09401,7.018,-0.2759,0.1242
44,M3,459.2,0.08224,0.0002396,-0.1151,0.1818,-0.4622,0.2921,0.0002075,-0.2014,-1.779,3.508,0.9336,0.7792,2.204e-06,0.03164,8.93,-0.1127,0.06802
44,M2,482.1,0.05447,0.0001526,-0.07603,0.1269,-0.3344,0.2381,0.000136,-0.1623,-1.484,3.069,0.9693,0.7809,9.769e-07,0.03511,9.11,-0.1458,0.07581
44,L2,2972.0,0.009605,8.148e-05,-0.01028,0.01779,-0.03054,0.1057,0.0001758,-0.1002,-0.4912,0.6267,0.8808,0.437,2.26e-07,0.138,7.01,-0.5249,0.2612
45,K,23190.0,0.001096,3.956e-05,-0.001219,0.001478,-0.002181,0.03393,0.0004749,-0.0182,-0.1328,-0.5213,0.1543,0.7422,2.235e-08,0.9226,5.949,-3.049,1.649
45,L1,3391.0,0.007449,6.288e-05,-0.007784,0.005787,-0.004748,0.08135,0.000505,0.01366,-0.7022,-0.01585,0.8749,0.6836,1.388e-07,0.07914,7.331,-0.252,0.03591
45,M5,317.8,0.1682,0.0008523,-0.2686,0.6696,-2.295,0.4614,-3.809e-05,-0.9647,0.4555,-1.707,0.7051,1.185,1.048e-05,0.01689,7.299,-0.04472,0.04353
45,M4,322.9,0.1349,0.0006957,-0.2141,0.5283,-1.822,0.4137,-4.262e-05,-0.8659,0.4185,-1.588,0.6996,1.188,6.87e-06,0.01765,7.297,-0.06443,0.04678
45,M1,616.0,0.03691,0.0001991,-0.036,0.02328,-0.1148,0.1852,0.0007613,0.01379,-1.591,0.8935,1.401,0.668,5.62e-07,0.04757,9.907,-0.1928,0.09711
45,L3,3004.0,0.01347,0.0001134,-0.01425,0.02459,-0.04232,0.1251,0.0002048,-0.1162,-0.5963,0.7684,0.876,0.4109,4.398e-07,0.09843,7.011,-0.2901,0.1268
45,M3,494.6,0.07685,0.000228,-0.1063,0.1643,-0.3875,0.2816,0.000234,-0.1858,-1.751,3.512,0.9219,0.7762,2.078e-06,0.03274,8.85,-0.1147,0.06887
45,M2,520.2,0.05071,0.0001476,-0.06976,0.1121,-0.2755,0.2291,0.0001646,-0.1483,-1.462,3.016,0.9548,0.779,9.171e-07,0.03685,9.034,-0.154,0.07894
45,L2,3152.0,0.009038,7.856e-05,-0.009629,0.01688,-0.02951,0.1024,0.0001826,-0.09604,-0.4824,0.6065,0.8687,0.4462,2.106e-07,0.1483,7.0,-0.5608,0.2803
46,K,24330.0,0.001043,3.909e-05,-0.001162,0.001443,-0.002138,0.03258,0.0004991,-0.01384,-0.1545,-0.3488,0.1198,0.7612,2.117e-08,0.9814,5.941,-3.232,1.772
46,L1,3585.0,0.007034,6.136e-05,-0.007313,0.005412,-0.004396,0.07897,0.000504,0.01401,-0.6859,-0.02676,0.859,0.6929,1.307e-07,0.07917,7.291,-0.2525,0.02616
46,M5,346.7,0.1553,0.0008067,-0.2437,0.604,-2.01,0.445,-7.746e-05,-0.9269,0.4468,-1.843,0.703,1.137,9.761e-06,0.01782,7.222,-0.04677,0.04568
46,M4,352.5,0.1245,0.0006539,-0.1944,0.4751,-1.579,0.3986,-6.712e-05,-0.8295,0.3967,-1.64,0.699,1.139,6.396e-06,0.01853,7.221,-0.0675,0.04859
46,M1,659.3,0.03458,0.0001913,-0.03318,0.01981,-0.09017,0.1789,0.0007596,0.0176,-1.55,0.872,1.384,0.663,5.284e-07,0.04923,9.854,-0.1977,0.0981
46,L3,3175.0,0.01272,0.0001097,-0.01337,0.02307,-0.03968,0.1214,0.0002134,-0.111,-0.5914,0.7809,0.8641,0.423,4.112e-07,0.1031,7.003,-0.3057,0.1302
46,M3,531.0,0.07181,0.0002257,-0.09743,0.1386,-0.2874,0.2722,0.0002429,-0.1753,-1.699,3.29,0.9049,0.7747,1.961e-06,0.03408,8.774,-0.1189,0.07069
46,M2,559.7,0.04728,0.0001451,-0.06387,0.09627,-0.2148,0.2211,0.000175,-0.1386,-1.426,2.944,0.9396,0.7755,8.621e-07,0.03848,8.963,-0.1602,0.08122
46,L2,3337.0,0.008513,7.616e-05,-0.009,0.01558,-0.02676,0.09921,0.0001917,-0.0914,-0.48,0.6309,0.8538,0.457,1.967e-07,0.1541,6.987,-0.5758,0.2834
47,K,25490.0,0.000993,3.866e-05,-0.001109,0.001421,-0.00216,0.03201,0.0004957,-0.01545,-0.1387,-0.4197,0.08182,0.781,2.008e-08,1.008,5.93,-3.326,1.804
47,L1,3784.0,0.006651,5.995e-05,-0.006878,0.005045,-0.003976,0.07672,0.0005023,0.01418,-0.6696,-0.03856,0.843,0.7019,1.233e-07,0.07739,7.251,-0.2477,0.01104
47,M5,376.5,0.1441,0.0007579,-0.2229,0.5474,-1.747,0.4294,-9.182e-05,-0.8886,0.4135,-1.766,0.7037,1.091,9.119e-06,0.01862,7.148,-0.04711,0.04703
47,M4,383.0,0.1155,0.0006126,-0.178,0.4338,-1.389,0.3846,-8.574e-05,-0.7954,0.3685,-1.581,0.6993,1.097,5.972e-06,0.01936,7.149,-0.07007,0.04986
47,M1,704.0,0.03247,0.0001834,-0.03075,0.01742,-0.07135,0.1733,0.0007454,0.0184,-1.498,0.8119,1.37,0.6592,4.976e-07,0.05103,9.802,-0.2034,0.09955
47,L3,3350.0,0.01204,0.0001061,-0.01261,0.02204,-0.03868,0.118,0.0002181,-0.1071,-0.5799,0.7519,0.8517,0.4333,3.853e-07,0.1062,6.994,-0.3135,0.1279
47,M3,568.5,0.0673,0.0002211,-0.08983,0.1189,-0.2115,0.2632,0.0002613,-0.1634,-1.669,3.28,0.8904,0.7732,1.854e-06,0.03543,8.703,-0.1223,0.07231
47,M2,600.4,0.0442,0.0001417,-0.05875,0.08294,-0.1632,0.2133,0.0001953,-0.1276,-1.406,2.959,0.9257,0.7775,8.114e-07,0.04022,8.896,-0.1662,0.08377
47,L2,3528.0,0.008036,7.369e-05,-0.008467,0.01484,-0.02598,0.09624,0.0001992,-0.0875,-0.4739,0.6284,0.8424,0.4719,1.841e-07,0.1717,6.98,-0.6422,0.3258
48,K,26690.0,0.0009462,3.824e-05,-0.001059,0.001383,-0.002112,0.03097,0.0005108,-0.01305,-0.1487,-0.3275,0.04601,0.8019,1.905e-08,1.07,5.926,-3.508,1.921
48,L1,3994.0,0.006285,5.866e-05,-0.006457,0.004707,-0.003671,0.07368,0.0005323,0.02113,-0.6967,0.2322,0.8258,0.7087,1.162e-07,0.07655,7.216,-0.2471,-0.001507
48,M5,412.8,0.132,0.0007641,-0.1935,0.4177,-1.163,0.413,-9.164e-05,-0.8369,0.3131,-1.468,0.6891,1.014,8.534e-06,0.01942,7.073,-0.04919,0.04847
48,M4,420.1,0.1058,0.0006134,-0.155,0.3366,-0.942,0.3697,-7.744e-05,-0.7487,0.2801,-1.325,0.6864,1.016,5.585e-06,0.02026,7.074,-0.07271,0.05172
48,M1,755.6,0.03023,0.0001803,-0.02741,0.008257,-0.02079,0.1676,0.0007309,0.0193,-1.428,0.5376,1.348,0.648,4.649e-07,0.0527,9.777,-0.2084,0.09926
48,L3,3535.0,0.01137,0.000103,-0.0118,0.02028,-0.03465,0.1143,0.0002356,-0.1004,-0.5868,0.8167,0.8417,0.4433,3.601e-07,0.1153,6.999,-0.3473,0.1443
48,M3,612.6,0.06251,0.0002249,-0.0801,0.08653,-0.08207,0.2534,0.0002885,-0.1465,-1.647,3.179,0.8707,0.7659,1.732e-06,0.03729,8.673,-0.1271,0.07485
48,M2,648.0,0.04095,0.0001451,-0.05218,0.05988,-0.07081,0.2054,0.0002094,-0.1157,-1.373,2.755,0.9055,0.7729,7.559e-07,0.04278,8.869,-0.1769,0.08856
48,L2,3731.0,0.007574,7.165e-05,-0.007903,0.01362,-0.0233,0.09331,0.0002062,-0.08331,-0.4708,0.6372,0.8289,0.4936,1.719e-07,0.1875,6.982,-0.7006,0.3605
49,K,27920.0,0.0009035,3.778e-05,-0.001017,0.001405,-0.002276,0.03012,0.0005197,-0.01188,-0.1515,-0.2717,0.01033,0.8194,1.808e-08,1.128,5.924,-3.697,2.044
49,L1,4214.0,0.005947,5.725e-05,-0.006083,0.004544,-0.003771,0.07133,0.0005403,0.02318,-0.692,0.2757,0.8105,0.7181,1.095e-07,0.07426,7.185,-0.2417,-0.01864
49,M5,452.7,0.1213,0.0007516,-0.1688,0.3189,-0.6868,0.3972,-8.342e-05,-0.7844,0.2035,-1.236,0.6816,0.9333,8.003e-06,0.02025,6.998,-0.04783,0.04988
49,M4,460.9,0.09715,0.0006077,-0.1345,0.2514,-0.5433,0.3558,-8.278e-05,-0.7048,0.2033,-1.246,0.677,0.9389,5.233e-06,0.02141,7.0,-0.07519,0.0546
49,M1,811.3,0.02815,0.0001762,-0.02437,0.00139,0.01894,0.1612,0.0007468,0.02652,-1.399,0.4943,1.33,0.6315,4.327e-07,0.05546,9.774,-0.2175,0.103
49,L3,3728.0,0.01076,0.0001002,-0.01106,0.01887,-0.03169,0.1111,0.0002397,-0.09667,-0.5758,0.7764,0.8265,0.4545,3.37e-07,0.1182,7.0,-0.354,0.1401
49,M3,660.5,0.05817,0.0002229,-0.07183,0.06449,0.008651,0.2443,0.0003034,-0.1326,-1.603,2.852,0.8558,0.7587,1.618e-06,0.03932,8.648,-0.1332,0.07787
